    8  2048      0.75     1.463
    9  2048      0.75     1.370
   10  2048      0.75     1.334
    1  2048      0.90     1.519
    2  2048      0.90     1.342
    3  2048      0.90     1.365
    4  2048      0.90     1.336
    5  2048      0.90     1.370
    6  2048      0.90     1.334
    7  2048      0.90     1.362
    8  2048      0.90     1.341
    9  2048      0.90     1.372
   10  2048      0.90     1.335
    1  2048      0.95     1.524
    2  2048      0.95     1.334
    3  2048      0.95     1.364
    4  2048      0.95     1.349
    5  2048      0.95     1.366
    6  2048      0.95     1.339
    7  2048      0.95     1.365
    8  2048      0.95     1.333
    9  2048      0.95     1.370
   10  2048      0.95     1.335
    1  2048      0.99     1.521
    2  2048      0.99     1.340
    3  2048      0.99     1.366
    4  2048      0.99     1.334
    5  2048      0.99     1.373
    6  2048      0.99     1.333
    7  2048      0.99     1.363
    8  2048      0.99     1.340
    9  2048      0.99     1.363
   10  2048      0.99     1.337
    1  2048      1.00     1.554
    2  2048      1.00     1.336
    3  2048      1.00     1.368
    4  2048      1.00     1.339
    5  2048      1.00     1.369
    6  2048      1.00     1.335
    7  2048      1.00     1.342
    8  2048      1.00     1.380
    9  2048      1.00     1.375
   10  2048      1.00     1.337
    1  4096      0.00     3.122
    2  4096      0.00     2.693
    3  4096      0.00     2.763
    4  4096      0.00     2.694
    5  4096      0.00     2.720
    6  4096      0.00     2.695
    7  4096      0.00     3.010
    8  4096      0.00     2.827
    9  4096      0.00     2.753
   10  4096      0.00     2.741
    1  4096      0.01     3.063
    2  4096      0.01     2.733
    3  4096      0.01     2.802
    4  4096      0.01     2.738
    5  4096      0.01     2.817
    6  4096      0.01     2.759
    7  4096      0.01     2.947
    8  4096      0.01     2.771
    9  4096      0.01     2.789
   10  4096      0.01     2.888
    1  4096      0.05     3.168
    2  4096      0.05     2.810
    3  4096      0.05     2.875
    4  4096      0.05     3.089
    5  4096      0.05     3.179
    6  4096      0.05     2.865
    7  4096      0.05     2.762
    8  4096      0.05     2.730
    9  4096      0.05     2.812
   10  4096      0.05     2.721
    1  4096      0.10     3.075
    2  4096      0.10     2.729
    3  4096      0.10     2.800
    4  4096      0.10     2.724
    5  4096      0.10     2.761
    6  4096      0.10     2.725
    7  4096      0.10     2.807
    8  4096      0.10     2.886
    9  4096      0.10     2.829
   10  4096      0.10     2.786
    1  4096      0.25     3.126
